iso_alpha,sex,year_,mean_urban,mean_rural
NRU,Men,2010,32.82603,
NRU,Men,2011,32.83645,
NRU,Men,2012,32.84806,
NRU,Men,2013,32.86059,
NRU,Men,2014,32.87378,
NRU,Men,2015,32.88696,
NRU,Men,2016,32.90017,
NRU,Men,2017,32.91345,
NPL,Men,1985,22.2443,19.51623
NPL,Men,1986,22.27605,19.59974
NPL,Men,1987,22.30796,19.68342
NPL,Men,1988,22.34012,19.76735
NPL,Men,1989,22.37256,19.85155
NPL,Men,1990,22.40484,19.93559
NPL,Men,1991,22.43739,20.0199
NPL,Men,1992,22.47039,20.10466
NPL,Men,1993,22.50405,20.19008
NPL,Men,1994,22.53878,20.27657
NPL,Men,1995,22.57453,20.36409
NPL,Men,1996,22.61173,20.45305
NPL,Men,1997,22.65001,20.54309
NPL,Men,1998,22.68952,20.63436
NPL,Men,1999,22.72935,20.72596
NPL,Men,2000,22.76855,20.81692
NPL,Men,2001,22.80689,20.90702
NPL,Men,2002,22.84338,20.99527
NPL,Men,2003,22.87768,21.08133
NPL,Men,2004,22.90936,21.16478
NPL,Men,2005,22.93807,21.24525
NPL,Men,2006,22.96405,21.32299
NPL,Men,2007,22.98883,21.39954
NPL,Men,2008,23.01326,21.47573
NPL,Men,2009,23.03816,21.55239
NPL,Men,2010,23.06309,21.62908
NPL,Men,2011,23.08855,21.7063
NPL,Men,2012,23.11479,21.78431
NPL,Men,2013,23.14185,21.86313
NPL,Men,2014,23.16855,21.94159
NPL,Men,2015,23.19488,22.01968
NPL,Men,2016,23.22088,22.09744
NPL,Men,2017,23.24664,22.17497
NLD,Men,1985,24.03746,24.33031
NLD,Men,1986,24.11827,24.40297
NLD,Men,1987,24.19846,24.475
NLD,Men,1988,24.27835,24.54675
NLD,Men,1989,24.35795,24.61819
NLD,Men,1990,24.43717,24.68926
NLD,Men,1991,24.51648,24.76042
NLD,Men,1992,24.59628,24.83207
NLD,Men,1993,24.67613,24.90376
NLD,Men,1994,24.75582,24.97531
NLD,Men,1995,24.83553,25.04686
NLD,Men,1996,24.91554,25.11872
NLD,Men,1997,24.99521,25.19024
NLD,Men,1998,25.07418,25.26106
NLD,Men,1999,25.15177,25.33049
NLD,Men,2000,25.22706,25.39763
NLD,Men,2001,25.30025,25.46267
NLD,Men,2002,25.37065,25.52493
NLD,Men,2003,25.43783,25.58395
NLD,Men,2004,25.50095,25.63892
NLD,Men,2005,25.5595,25.68931
NLD,Men,2006,25.61233,25.734
NLD,Men,2007,25.65944,25.77295
NLD,Men,2008,25.70069,25.80605
NLD,Men,2009,25.73657,25.83378
NLD,Men,2010,25.76753,25.85659
NLD,Men,2011,25.79442,25.87532
NLD,Men,2012,25.81864,25.8914
NLD,Men,2013,25.84122,25.90582
NLD,Men,2014,25.86352,25.91997
NLD,Men,2015,25.88633,25.93462
NLD,Men,2016,25.90963,25.94977
NLD,Men,2017,25.9329,25.96489
NZL,Men,1985,25.26265,25.34359
NZL,Men,1986,25.36225,25.43806
NZL,Men,1987,25.46126,25.53193
NZL,Men,1988,25.56032,25.62586
NZL,Men,1989,25.65951,25.71992
NZL,Men,1990,25.75916,25.81444
NZL,Men,1991,25.8595,25.90964
NZL,Men,1992,25.96059,26.0056
NZL,Men,1993,26.06245,26.10232
NZL,Men,1994,26.16524,26.19999
NZL,Men,1995,26.26873,26.29834
NZL,Men,1996,26.37353,26.39801
NZL,Men,1997,26.47955,26.4989
NZL,Men,1998,26.58679,26.601
NZL,Men,1999,26.69506,26.70414
NZL,Men,2000,26.80331,26.80726
NZL,Men,2001,26.91098,26.90979
NZL,Men,2002,27.01654,27.01022
NZL,Men,2003,27.11925,27.1078
NZL,Men,2004,27.2183,27.20171
NZL,Men,2005,27.31275,27.29103
NZL,Men,2006,27.40193,27.37507
NZL,Men,2007,27.4857,27.45371
NZL,Men,2008,27.56342,27.5263
NZL,Men,2009,27.63512,27.59287
NZL,Men,2010,27.7001,27.65271
NZL,Men,2011,27.75927,27.70675
NZL,Men,2012,27.81444,27.75679
NZL,Men,2013,27.86746,27.80467
NZL,Men,2014,27.91906,27.85115
NZL,Men,2015,27.97019,27.89714
NZL,Men,2016,28.02116,27.94297
NZL,Men,2017,28.07218,27.98886
NIC,Men,1985,24.76778,23.6354
NIC,Men,1986,24.848,23.71461
NIC,Men,1987,24.92827,23.79387
NIC,Men,1988,25.00887,23.87345
NIC,Men,1989,25.08975,23.95332
NIC,Men,1990,25.17083,24.03339
NIC,Men,1991,25.2519,24.11345
NIC,Men,1992,25.33339,24.19393
NIC,Men,1993,25.41476,24.27429
NIC,Men,1994,25.4966,24.35511
NIC,Men,1995,25.57906,24.43656
NIC,Men,1996,25.66239,24.51889
NIC,Men,1997,25.74656,24.60204
NIC,Men,1998,25.83142,24.68589
NIC,Men,1999,25.91635,24.76981
NIC,Men,2000,26.00067,24.85312
NIC,Men,2001,26.08417,24.9356
NIC,Men,2002,26.16653,25.01695
NIC,Men,2003,26.24763,25.09705
NIC,Men,2004,26.32704,25.17545
NIC,Men,2005,26.40484,25.25223
NIC,Men,2006,26.48021,25.32659
NIC,Men,2007,26.55436,25.39972
NIC,Men,2008,26.62741,25.47177
NIC,Men,2009,26.69952,25.54286
NIC,Men,2010,26.7701,25.61243
NIC,Men,2011,26.84007,25.68139
NIC,Men,2012,26.90932,25.74962
NIC,Men,2013,26.97786,25.81716
NIC,Men,2014,27.0462,25.88448
NIC,Men,2015,27.11396,25.95124
NIC,Men,2016,27.18158,26.01785
NIC,Men,2017,27.24887,26.08413
NER,Men,1985,20.76862,19.45971
NER,Men,1986,20.8266,19.52095
NER,Men,1987,20.88449,19.58211
NER,Men,1988,20.9427,19.6436
NER,Men,1989,21.00093,19.7051
NER,Men,1990,21.05877,19.76621
NER,Men,1991,21.11622,19.82692
NER,Men,1992,21.17386,19.88784
NER,Men,1993,21.23173,19.94897
NER,Men,1994,21.29019,20.0107
NER,Men,1995,21.34938,20.07316
NER,Men,1996,21.41,20.13706
NER,Men,1997,21.47197,20.2023
NER,Men,1998,21.53541,20.269
NER,Men,1999,21.60026,20.33712
NER,Men,2000,21.6662,20.40633
NER,Men,2001,21.73277,20.47617
NER,Men,2002,21.79866,20.54533
NER,Men,2003,21.86338,20.61332
NER,Men,2004,21.92622,20.67943
NER,Men,2005,21.98586,20.74234
NER,Men,2006,22.04112,20.80087
NER,Men,2007,22.092,20.85502
NER,Men,2008,22.13775,20.90404
NER,Men,2009,22.17761,20.94717
NER,Men,2010,22.21176,20.98459
NER,Men,2011,22.24151,21.01761
NER,Men,2012,22.26779,21.04715
NER,Men,2013,22.29248,21.07511
NER,Men,2014,22.31745,21.10335
NER,Men,2015,22.34261,21.13179
NER,Men,2016,22.36791,21.16036
NER,Men,2017,22.39277,21.18848
NGA,Men,1985,21.65776,20.76447
NGA,Men,1986,21.7044,20.81386
NGA,Men,1987,21.75104,20.86324
NGA,Men,1988,21.79817,20.91312
NGA,Men,1989,21.84539,20.96309
NGA,Men,1990,21.89196,21.01241
NGA,Men,1991,21.93775,21.06094
NGA,Men,1992,21.98352,21.10946
NGA,Men,1993,22.02943,21.15812
NGA,Men,1994,22.07585,21.20728
NGA,Men,1995,22.12275,21.25692
NGA,Men,1996,22.171,21.30792
NGA,Men,1997,22.22025,21.35992
NGA,Men,1998,22.27138,21.41379
NGA,Men,1999,22.32404,21.4692
NGA,Men,2000,22.37734,21.52524
NGA,Men,2001,22.4311,21.58175
NGA,Men,2002,22.48433,21.63773
NGA,Men,2003,22.53648,21.69262
NGA,Men,2004,22.58696,21.74585
NGA,Men,2005,22.6341,21.79574
NGA,Men,2006,22.67725,21.84164
NGA,Men,2007,22.71676,21.88389
NGA,Men,2008,22.75138,21.92126
NGA,Men,2009,22.78102,21.95365
NGA,Men,2010,22.80533,21.9807
NGA,Men,2011,22.82534,22.00346
NGA,Men,2012,22.84223,22.0231
NGA,Men,2013,22.85736,22.04097
NGA,Men,2014,22.87328,22.05963
NGA,Men,2015,22.88945,22.07855
NGA,Men,2016,22.90567,22.09752
NGA,Men,2017,22.92169,22.11628
NIU,Men,1985,30.66272,28.8324
NIU,Men,1986,30.70078,28.92363
NIU,Men,1987,30.73821,29.01422
NIU,Men,1988,30.77501,29.10419
NIU,Men,1989,30.81086,29.1932
NIU,Men,1990,30.84536,29.28088
NIU,Men,1991,30.8781,29.36679
NIU,Men,1992,30.90926,29.45111
NIU,Men,1993,30.93842,29.53344
NIU,Men,1994,30.96537,29.61356
NIU,Men,1995,30.98943,29.69078
NIU,Men,1996,31.01184,29.76635
NIU,Men,1997,31.03324,29.84093
NIU,Men,1998,31.05463,29.91548
NIU,Men,1999,31.07598,29.99
NIU,Men,2000,31.09783,30.06502
NIU,Men,2001,31.12048,30.14083
NIU,Men,2002,31.14425,30.21777
NIU,Men,2003,31.17018,30.29687
NIU,Men,2004,31.19774,30.3776
NIU,Men,2005,31.22656,30.45958
NIU,Men,2006,31.25661,30.5428
NIU,Men,2007,31.28798,30.62733
NIU,Men,2008,31.32041,30.71294
NIU,Men,2009,31.3544,30.80009
NIU,Men,2010,31.38823,30.88709
NIU,Men,2011,31.42233,30.97435
NIU,Men,2012,31.4572,31.06239
NIU,Men,2013,31.49204,31.1504
NIU,Men,2014,31.52699,31.23851
NIU,Men,2015,31.56185,31.32655
NIU,Men,2016,31.59682,31.41468
NIU,Men,2017,31.63184,31.50287
PRK,Men,1985,22.36725,21.46651
PRK,Men,1986,22.43269,21.54027
PRK,Men,1987,22.49834,21.61425
PRK,Men,1988,22.56423,21.68847
PRK,Men,1989,22.63016,21.76272
PRK,Men,1990,22.69638,21.83727
PRK,Men,1991,22.76278,21.91201
PRK,Men,1992,22.83027,21.98783
PRK,Men,1993,22.89874,22.06462
PRK,Men,1994,22.9682,22.14241
PRK,Men,1995,23.03832,22.22086
PRK,Men,1996,23.10904,22.29991
PRK,Men,1997,23.17958,22.37878
PRK,Men,1998,23.25,22.45753
PRK,Men,1999,23.3203,22.53615
PRK,Men,2000,23.39021,22.61439
PRK,Men,2001,23.45974,22.69225
PRK,Men,2002,23.52928,22.77012
PRK,Men,2003,23.59983,22.849
PRK,Men,2004,23.67114,22.92864
PRK,Men,2005,23.74356,23.00938
PRK,Men,2006,23.81667,23.09082
PRK,Men,2007,23.89017,23.17265
PRK,Men,2008,23.96409,23.2549
PRK,Men,2009,24.03864,23.33778
PRK,Men,2010,24.1139,23.42136
PRK,Men,2011,24.19104,23.50683
PRK,Men,2012,24.27053,23.59466
PRK,Men,2013,24.35226,23.68471
PRK,Men,2014,24.43663,23.77741
PRK,Men,2015,24.5227,23.87181
PRK,Men,2016,24.60952,23.96695
PRK,Men,2017,24.69645,24.06222
NOR,Men,1985,24.36148,24.69113
NOR,Men,1986,24.44582,24.77089
NOR,Men,1987,24.52906,24.84954
NOR,Men,1988,24.612,24.92789
NOR,Men,1989,24.69458,25.00588
NOR,Men,1990,24.77693,25.08364
NOR,Men,1991,24.85927,25.16139
NOR,Men,1992,24.94194,25.23948
NOR,Men,1993,25.0248,25.31775
NOR,Men,1994,25.10768,25.39604
NOR,Men,1995,25.19086,25.47463
NOR,Men,1996,25.27499,25.55417
NOR,Men,1997,25.35985,25.63444
NOR,Men,1998,25.44553,25.71554
NOR,Men,1999,25.53151,25.79692
NOR,Men,2000,25.61712,25.87794
NOR,Men,2001,25.70254,25.95878
NOR,Men,2002,25.78734,26.03899
NOR,Men,2003,25.87028,26.11734
NOR,Men,2004,25.95081,26.19328
NOR,Men,2005,26.02783,26.26572
NOR,Men,2006,26.1006,26.33389
NOR,Men,2007,26.16825,26.39696
NOR,Men,2008,26.23084,26.45495
NOR,Men,2009,26.28835,26.50788
NOR,Men,2010,26.34062,26.55556
NOR,Men,2011,26.38873,26.59908
NOR,Men,2012,26.43431,26.64007
NOR,Men,2013,26.47794,26.67911
NOR,Men,2014,26.52101,26.7176
NOR,Men,2015,26.56411,26.75611
NOR,Men,2016,26.60744,26.79484
NOR,Men,2017,26.65085,26.83367
PSE,Men,1985,25.2154,24.5899
PSE,Men,1986,25.30918,24.68242
PSE,Men,1987,25.40346,24.77543
PSE,Men,1988,25.49843,24.86913
PSE,Men,1989,25.59386,24.9633
PSE,Men,1990,25.69031,25.05848
PSE,Men,1991,25.7877,25.15461
PSE,Men,1992,25.88634,25.25198
PSE,Men,1993,25.98577,25.35014
PSE,Men,1994,26.08579,25.4489
PSE,Men,1995,26.18601,25.54786
PSE,Men,1996,26.2866,25.64718
PSE,Men,1997,26.38681,25.74613
PSE,Men,1998,26.48708,25.84513
PSE,Men,1999,26.5869,25.94368
PSE,Men,2000,26.68505,26.04057
PSE,Men,2001,26.78122,26.13547
PSE,Men,2002,26.87521,26.2282
PSE,Men,2003,26.96747,26.31919
PSE,Men,2004,27.05845,26.4089
PSE,Men,2005,27.14704,26.49623
PSE,Men,2006,27.23353,26.58145
PSE,Men,2007,27.31833,26.66499
PSE,Men,2008,27.40209,26.74748
PSE,Men,2009,27.48453,26.82866
PSE,Men,2010,27.56502,26.90788
PSE,Men,2011,27.64382,26.98542
PSE,Men,2012,27.72128,27.06161
PSE,Men,2013,27.79774,27.13681
PSE,Men,2014,27.87242,27.21022
PSE,Men,2015,27.94542,27.28195
PSE,Men,2016,28.01748,27.35275
PSE,Men,2017,28.08868,27.42268
OMN,Men,1985,23.90875,22.91978
OMN,Men,1986,24.00324,23.01179
OMN,Men,1987,24.09792,23.10398
OMN,Men,1988,24.19315,23.19674
OMN,Men,1989,24.28885,23.28996
OMN,Men,1990,24.38571,23.38434
OMN,Men,1991,24.48345,23.47959
OMN,Men,1992,24.58237,23.57604
OMN,Men,1993,24.68223,23.67341
OMN,Men,1994,24.78226,23.77096
OMN,Men,1995,24.88254,23.86876
OMN,Men,1996,24.9826,23.96634
OMN,Men,1997,25.08196,24.06322
OMN,Men,1998,25.18075,24.15953
OMN,Men,1999,25.27839,24.2547
OMN,Men,2000,25.3739,24.34772
OMN,Men,2001,25.46696,24.43831
OMN,Men,2002,25.55798,24.52684
OMN,Men,2003,25.64693,24.61331
OMN,Men,2004,25.73403,24.69793
OMN,Men,2005,25.81863,24.78006
OMN,Men,2006,25.90104,24.85998
OMN,Men,2007,25.98144,24.9379
OMN,Men,2008,26.06094,25.01492
OMN,Men,2009,26.13928,25.09078
OMN,Men,2010,26.21572,25.16474
OMN,Men,2011,26.29083,25.23737
OMN,Men,2012,26.36494,25.30901
OMN,Men,2013,26.43793,25.37951
OMN,Men,2014,26.50928,25.44838
OMN,Men,2015,26.57878,25.5154
OMN,Men,2016,26.64741,25.58155
OMN,Men,2017,26.71534,25.647
PAK,Men,1985,22.15664,19.84349
PAK,Men,1986,22.20924,19.94321
PAK,Men,1987,22.26201,20.04309
PAK,Men,1988,22.3151,20.14329
PAK,Men,1989,22.36849,20.24379
PAK,Men,1990,22.42223,20.34465
PAK,Men,1991,22.47638,20.44591
PAK,Men,1992,22.53165,20.54829
PAK,Men,1993,22.58847,20.65223
PAK,Men,1994,22.64688,20.75775
PAK,Men,1995,22.70697,20.86495
PAK,Men,1996,22.76859,20.97369
PAK,Men,1997,22.83167,21.08388
PAK,Men,1998,22.89595,21.19527
PAK,Men,1999,22.96104,21.30748
PAK,Men,2000,23.02601,21.41956
PAK,Men,2001,23.08994,21.5306
PAK,Men,2002,23.15231,21.64009
PAK,Men,2003,23.2124,21.74728
PAK,Men,2004,23.26925,21.85125
PAK,Men,2005,23.32256,21.95167
PAK,Men,2006,23.37209,22.04831
PAK,Men,2007,23.4193,22.14264
PAK,Men,2008,23.46476,22.2352
PAK,Men,2009,23.50969,22.32725
PAK,Men,2010,23.5541,22.41877
PAK,Men,2011,23.59906,22.51084
PAK,Men,2012,23.64555,22.60444
PAK,Men,2013,23.69337,22.69938
PAK,Men,2014,23.74144,22.79456
PAK,Men,2015,23.7898,22.89003
PAK,Men,2016,23.83804,22.98539
PAK,Men,2017,23.88619,23.08065
PLW,Men,1985,28.82326,27.03282
PLW,Men,1986,28.85662,27.11958
PLW,Men,1987,28.88906,27.20542
PLW,Men,1988,28.92074,27.2905
PLW,Men,1989,28.95098,27.37413
PLW,Men,1990,28.97962,27.45617
PLW,Men,1991,29.00671,27.53666
PLW,Men,1992,29.03204,27.61539
PLW,Men,1993,29.05533,27.69208
PLW,Men,1994,29.07622,27.76636
PLW,Men,1995,29.094,27.83754
PLW,Men,1996,29.11024,27.90718
PLW,Men,1997,29.12492,27.97525
PLW,Men,1998,29.13929,28.04302
PLW,Men,1999,29.15371,28.11084
PLW,Men,2000,29.16824,28.17877
PLW,Men,2001,29.18343,28.24736
PLW,Men,2002,29.19904,28.31636
PLW,Men,2003,29.21612,28.38684
PLW,Men,2004,29.23431,28.45842
PLW,Men,2005,29.25345,28.53097
PLW,Men,2006,29.27344,28.60435
PLW,Men,2007,29.29464,28.67895
PLW,Men,2008,29.31656,28.75426
PLW,Men,2009,29.33955,28.83065
PLW,Men,2010,29.3622,28.9067
PLW,Men,2011,29.38529,28.98319
PLW,Men,2012,29.40919,29.06049
PLW,Men,2013,29.43368,29.13837
PLW,Men,2014,29.45869,29.21678
PLW,Men,2015,29.48358,29.29507
PLW,Men,2016,29.50854,29.37342
PLW,Men,2017,29.53344,29.45172
PAN,Men,1985,24.32831,23.13024
PAN,Men,1986,24.40643,23.20679
PAN,Men,1987,24.48484,23.28364
PAN,Men,1988,24.56335,23.3606
PAN,Men,1989,24.64243,23.43812
PAN,Men,1990,24.722,23.51613
PAN,Men,1991,24.80149,23.59406
PAN,Men,1992,24.88144,23.67246
PAN,Men,1993,24.96187,23.75133
PAN,Men,1994,25.04297,23.83087
PAN,Men,1995,25.12497,23.91132
PAN,Men,1996,25.20733,23.99212
PAN,Men,1997,25.29019,24.07342
PAN,Men,1998,25.37377,24.15544
PAN,Men,1999,25.45777,24.23788
PAN,Men,2000,25.54111,24.31966
PAN,Men,2001,25.62387,24.40086
PAN,Men,2002,25.70588,24.48132
PAN,Men,2003,25.78688,24.56076
PAN,Men,2004,25.86644,24.63876
PAN,Men,2005,25.94457,24.71533
PAN,Men,2006,26.02042,24.78963
PAN,Men,2007,26.09543,24.86307
PAN,Men,2008,26.16922,24.93531
PAN,Men,2009,26.24243,25.00696
PAN,Men,2010,26.31467,25.07764
PAN,Men,2011,26.38606,25.14747
PAN,Men,2012,26.45686,25.21671
PAN,Men,2013,26.52709,25.28538
PAN,Men,2014,26.59734,25.35407
PAN,Men,2015,26.66739,25.42257
PAN,Men,2016,26.73705,25.49067
PAN,Men,2017,26.80667,25.55873
PNG,Men,1985,24.14295,22.37183
PNG,Men,1986,24.2024,22.4759
PNG,Men,1987,24.26133,22.57944
PNG,Men,1988,24.31981,22.68254
PNG,Men,1989,24.37781,22.78516
PNG,Men,1990,24.43561,22.88757
PNG,Men,1991,24.49201,22.98858
PNG,Men,1992,24.54724,23.08843
PNG,Men,1993,24.60085,23.18665
PNG,Men,1994,24.6527,23.28312
PNG,Men,1995,24.70298,23.37801
PNG,Men,1996,24.75184,23.47149
PNG,Men,1997,24.79934,23.5636
PNG,Men,1998,24.8463,23.65517
PNG,Men,1999,24.89286,23.74634
PNG,Men,2000,24.93856,23.83666
PNG,Men,2001,24.98367,23.92638
PNG,Men,2002,25.02881,24.01614
PNG,Men,2003,25.07437,24.10631
PNG,Men,2004,25.12006,24.19662
PNG,Men,2005,25.16504,24.28621
PNG,Men,2006,25.20895,24.37473
PNG,Men,2007,25.25195,24.46235
PNG,Men,2008,25.29426,24.54927
PNG,Men,2009,25.33602,24.63565
PNG,Men,2010,25.37682,24.72107
PNG,Men,2011,25.41798,24.80684
PNG,Men,2012,25.46043,24.89391
PNG,Men,2013,25.50441,24.9825
PNG,Men,2014,25.54933,25.07204
PNG,Men,2015,25.59471,25.16203
PNG,Men,2016,25.64002,25.25195
PNG,Men,2017,25.68537,25.34192
PRY,Men,1985,24.91298,23.37925
PRY,Men,1986,24.9813,23.44745
PRY,Men,1987,25.04968,23.51572
PRY,Men,1988,25.11843,23.58436
PRY,Men,1989,25.18771,23.65353
PRY,Men,1990,25.25783,23.72354
PRY,Men,1991,25.32847,23.79406
PRY,Men,1992,25.40035,23.86584
PRY,Men,1993,25.47308,23.93845
PRY,Men,1994,25.54692,24.01218
PRY,Men,1995,25.62234,24.08749
PRY,Men,1996,25.69919,24.16422
PRY,Men,1997,25.77769,24.24262
PRY,Men,1998,25.85837,24.32319
PRY,Men,1999,25.94059,24.40529
PRY,Men,2000,26.02431,24.4889
PRY,Men,2001,26.10921,24.57368
PRY,Men,2002,26.1954,24.65977
PRY,Men,2003,26.28285,24.74711
PRY,Men,2004,26.37161,24.83575
PRY,Men,2005,26.46091,24.92494
PRY,Men,2006,26.55028,25.0142
PRY,Men,2007,26.64024,25.10405
PRY,Men,2008,26.731,25.1947
PRY,Men,2009,26.82269,25.28627
PRY,Men,2010,26.91474,25.37821
PRY,Men,2011,27.00709,25.47046
PRY,Men,2012,27.10036,25.56361
PRY,Men,2013,27.19406,25.6572
PRY,Men,2014,27.28821,25.75124
PRY,Men,2015,27.38253,25.84544
PRY,Men,2016,27.4768,25.93961
PRY,Men,2017,27.57076,26.03345
PER,Men,1985,23.82277,21.97467
PER,Men,1986,23.89493,22.02643
PER,Men,1987,23.96714,22.07824
PER,Men,1988,24.03999,22.13069
PER,Men,1989,24.11309,22.18339
PER,Men,1990,24.18703,22.23693
PER,Men,1991,24.26167,22.29117
PER,Men,1992,24.33731,22.3464
PER,Men,1993,24.41446,22.40315
PER,Men,1994,24.49354,22.46183
PER,Men,1995,24.57518,22.52308
PER,Men,1996,24.65912,22.58661
PER,Men,1997,24.74575,22.65284
PER,Men,1998,24.83563,22.72232
PER,Men,1999,24.92843,22.79471
PER,Men,2000,25.02394,22.86983
PER,Men,2001,25.12228,22.94777
PER,Men,2002,25.22322,23.0283
PER,Men,2003,25.32712,23.11181
PER,Men,2004,25.43383,23.19811
PER,Men,2005,25.54335,23.28723
PER,Men,2006,25.65553,23.37901
PER,Men,2007,25.77094,23.47402
PER,Men,2008,25.8899,23.57258
PER,Men,2009,26.01268,23.67496
PER,Men,2010,26.13828,23.78015
PER,Men,2011,26.26635,23.88783
PER,Men,2012,26.3963,23.99737
PER,Men,2013,26.52706,24.10774
PER,Men,2014,26.65774,24.21801
PER,Men,2015,26.78815,24.32802
PER,Men,2016,26.91785,24.43732
PER,Men,2017,27.04751,24.54658
PHL,Men,1985,21.69798,20.70619
PHL,Men,1986,21.74111,20.7464
PHL,Men,1987,21.78443,20.78679
PHL,Men,1988,21.8281,20.82753
PHL,Men,1989,21.8718,20.86831
PHL,Men,1990,21.91608,20.90967
PHL,Men,1991,21.96135,20.95201
PHL,Men,1992,22.00811,20.99585
PHL,Men,1993,22.05641,21.04122
PHL,Men,1994,22.10674,21.08864
PHL,Men,1995,22.15882,21.13778
PHL,Men,1996,22.21278,21.18883
PHL,Men,1997,22.26856,21.24168
PHL,Men,1998,22.32582,21.29601
PHL,Men,1999,22.38415,21.35142
PHL,Men,2000,22.44347,21.40782
PHL,Men,2001,22.50319,21.46461
PHL,Men,2002,22.56398,21.52248
PHL,Men,2003,22.62669,21.58227
PHL,Men,2004,22.69081,21.64346
PHL,Men,2005,22.75576,21.70549
PHL,Men,2006,22.82159,21.76839
PHL,Men,2007,22.88817,21.83205
PHL,Men,2008,22.95487,21.89583
PHL,Men,2009,23.02158,21.95961
PHL,Men,2010,23.08825,22.02336
PHL,Men,2011,23.15626,22.08845
PHL,Men,2012,23.22561,22.15487
PHL,Men,2013,23.29635,22.22268
PHL,Men,2014,23.3682,22.29162
PHL,Men,2015,23.44079,22.36128
PHL,Men,2016,23.51338,22.43095
PHL,Men,2017,23.58617,22.50081
POL,Men,1985,25.4169,25.26056
POL,Men,1986,25.42637,25.27782
POL,Men,1987,25.43595,25.29521
POL,Men,1988,25.44571,25.31277
POL,Men,1989,25.45715,25.33201
POL,Men,1990,25.47042,25.35309
POL,Men,1991,25.48622,25.37669
POL,Men,1992,25.50589,25.40416
POL,Men,1993,25.5305,25.43657
POL,Men,1994,25.56099,25.47487
POL,Men,1995,25.59747,25.51915
POL,Men,1996,25.64115,25.57064
POL,Men,1997,25.69252,25.62981
POL,Men,1998,25.75253,25.69762
POL,Men,1999,25.82048,25.77338
POL,Men,2000,25.8958,25.8565
POL,Men,2001,25.97718,25.94569
POL,Men,2002,26.06347,26.03977
POL,Men,2003,26.15397,26.13808
POL,Men,2004,26.24656,26.23847
POL,Men,2005,26.33857,26.33829
POL,Men,2006,26.42899,26.43651
POL,Men,2007,26.51782,26.53314
POL,Men,2008,26.60502,26.62814
POL,Men,2009,26.69159,26.72251
POL,Men,2010,26.77805,26.81678
POL,Men,2011,26.86548,26.91201
POL,Men,2012,26.95479,27.00912
POL,Men,2013,27.04668,27.10882
POL,Men,2014,27.14171,27.21165
POL,Men,2015,27.23937,27.31711
POL,Men,2016,27.33873,27.42428
POL,Men,2017,27.43789,27.53125
PRT,Men,1985,24.13247,24.59087
PRT,Men,1986,24.21823,24.66773
PRT,Men,1987,24.3035,24.74411
PRT,Men,1988,24.38902,24.82073
PRT,Men,1989,24.47468,24.89749
PRT,Men,1990,24.56085,24.97477
PRT,Men,1991,24.64712,25.05214
PRT,Men,1992,24.73485,25.13097
PRT,Men,1993,24.82386,25.21108
PRT,Men,1994,24.91532,25.29364
PRT,Men,1995,25.00968,25.37911
PRT,Men,1996,25.10729,25.46782
PRT,Men,1997,25.20684,25.55847
PRT,Men,1998,25.30787,25.65061
PRT,Men,1999,25.40941,25.74325
PRT,Men,2000,25.50993,25.83487
PRT,Men,2001,25.6088,25.92485
PRT,Men,2002,25.70393,26.01108
PRT,Men,2003,25.79386,26.09211
PRT,Men,2004,25.87686,26.16621
PRT,Men,2005,25.95099,26.23145
PRT,Men,2006,26.01523,26.28679
PRT,Men,2007,26.06971,26.33237
PRT,Men,2008,26.11404,26.36781
PRT,Men,2009,26.14812,26.39299
PRT,Men,2010,26.17258,26.40855
PRT,Men,2011,26.18928,26.41635
PRT,Men,2012,26.20087,26.41905
PRT,Men,2013,26.20979,26.41907
PRT,Men,2014,26.21766,26.41804
PRT,Men,2015,26.22565,26.41714
PRT,Men,2016,26.23395,26.41654
PRT,Men,2017,26.2421,26.41579
PRI,Men,1985,25.93299,24.80274
PRI,Men,1986,25.99834,24.8781
PRI,Men,1987,26.06374,24.95352
PRI,Men,1988,26.12995,25.02975
PRI,Men,1989,26.19657,25.10638
PRI,Men,1990,26.26394,25.18376
PRI,Men,1991,26.33234,25.26218
PRI,Men,1992,26.40264,25.3425
PRI,Men,1993,26.4751,25.42497
PRI,Men,1994,26.55055,25.51044
PRI,Men,1995,26.62924,25.59915
PRI,Men,1996,26.71067,25.69059
PRI,Men,1997,26.79466,25.7846
PRI,Men,1998,26.88129,25.88123
PRI,Men,1999,26.97024,25.9802
PRI,Men,2000,27.06034,26.08032
PRI,Men,2001,27.15101,26.181
PRI,Men,2002,27.24138,26.28139
PRI,Men,2003,27.33067,26.3807
PRI,Men,2004,27.41844,26.47848
PRI,Men,2005,27.50443,26.57448
PRI,Men,2006,27.58818,26.66825
PRI,Men,2007,27.67025,26.76034
PRI,Men,2008,27.7507,26.8508
PRI,Men,2009,27.83027,26.94039
PRI,Men,2010,27.9086,27.02873
PRI,Men,2011,27.98606,27.11621
PRI,Men,2012,28.06233,27.20249
PRI,Men,2013,28.138,27.28818
PRI,Men,2014,28.21327,27.37347
PRI,Men,2015,28.28826,27.45847
PRI,Men,2016,28.36305,27.54327
PRI,Men,2017,28.43766,27.6279
QAT,Men,1985,25.74323,24.98113
QAT,Men,1986,25.83713,25.0734
QAT,Men,1987,25.93148,25.16613
QAT,Men,1988,26.02659,25.25961
QAT,Men,1989,26.12222,25.35362
